event_id,id,name,match_id,season,competition,team,player,offensive,foul_id,foul_name,advantage,penalty,card_id,card_name
43ccbabc-8327-4e14-91c4-7dcadb562eaf,22,Foul Committed,3773585,2020/2021,La Liga,Real Madrid,Federico Santiago Valverde Dipetta,False,,,True,False,,
d9355381-455b-4878-a6ba-1180296202c1,22,Foul Committed,3749431,2003/2004,Premier League,Arsenal,Sulzeer Jeremiah ''Sol' Campbell,False,,,False,False,,
713c64ac-85c3-4855-9266-c5a576056a4e,22,Foul Committed,16073,2018/2019,La Liga,Atlético Madrid,Rodrigo Hernández Cascante,False,,,False,False,7,Yellow Card
eed8032d-a999-4a40-828e-91c85bbd45e4,22,Foul Committed,3749153,2003/2004,Premier League,Arsenal,Gilberto Aparecido da Silva,False,,,False,False,,
56933226-01bf-4a4f-8be8-64f4e249cea9,22,Foul Committed,303421,2019/2020,La Liga,Barcelona,Ricard Puig Martí,False,,,False,False,,
8a8d207e-7444-44df-8e84-ac8a795fb251,22,Foul Committed,3773552,2020/2021,La Liga,Barcelona,Ousmane Dembélé,False,,,False,False,,
00e1d065-0fbb-4376-98db-1088ab6ba197,22,Foul Committed,3749079,2003/2004,Premier League,Arsenal,Laureano Bisan-Etame Mayer,False,,,False,False,,
67d68b9f-c245-4543-bee9-0ed9543a6426,22,Foul Committed,16231,2018/2019,La Liga,Barcelona,Philippe Coutinho Correia,False,,,False,False,,
bd19a522-0715-4f0f-b056-2d70194c100b,22,Foul Committed,303696,2019/2020,La Liga,Atlético Madrid,Thomas Teye Partey,False,,,False,False,,
0a39e975-f1c9-48b1-81ca-1d9c7a4ad204,22,Foul Committed,3749257,2003/2004,Premier League,Arsenal,Kolo Habib Touré,False,,,False,False,,
538f5b9a-e98f-4506-8309-e07f2aa01ddb,22,Foul Committed,3773369,2020/2021,La Liga,Barcelona,Sergio Busquets i Burgos,False,,,False,False,,
4ee6371e-7662-47d1-9868-17b5b2b9c2dc,22,Foul Committed,16190,2018/2019,La Liga,Sevilla,Simon Thorup Kjær,False,,,False,False,,
0d902e1f-ce0a-4605-ba5a-9b244b24c406,22,Foul Committed,3749346,2003/2004,Premier League,Arsenal,Ray Parlour,False,,,False,False,,
2804f46e-c391-4885-be43-a93f149d4234,22,Foul Committed,3749196,2003/2004,Premier League,Tottenham Hotspur,Hélder Manuel Marques Postiga,False,,,False,False,,
c80fa9e6-c891-4801-becd-4059dc876c0d,22,Foul Committed,3773587,2020/2021,La Liga,Getafe,Juan Camilo Hernández Suárez,False,,,False,False,,
b226b71f-d08a-45d5-bb53-ea89ce3ee1cc,22,Foul Committed,3749454,2003/2004,Premier League,Manchester City,Paul Bosvelt,False,,,False,False,,
7c290c2b-ecba-457b-932e-9a4cff0a8188,22,Foul Committed,16079,2018/2019,La Liga,Villarreal,Mario Gaspar Pérez Martínez,False,,,False,False,,
493b8dd6-51d0-4563-9f90-1da026a73b8a,22,Foul Committed,3749233,2003/2004,Premier League,Arsenal,Robert Pirès,True,,,False,False,,
c818f3d0-4c6a-472b-b2ea-cc120739bb55,22,Foul Committed,303682,2019/2020,La Liga,Levante UD,Antonio García Aranda,False,,,False,False,,
22e5ae75-dc67-4d11-bed0-e6ad147cef37,22,Foul Committed,303487,2019/2020,La Liga,Barcelona,Frenkie de Jong,False,,,False,False,,
6a0a06d7-46ea-49f2-bda0-bbff06b2408a,22,Foul Committed,3773457,2020/2021,La Liga,Celta Vigo,Brais Méndez Portela,False,,,True,False,,
3b9902bd-9525-48a7-81a2-f8799e8cc708,22,Foul Committed,3749631,2003/2004,Premier League,Southampton,Rory Delap,False,,,False,False,,
27485552-f121-4790-861a-3696f67e4a6e,22,Foul Committed,16231,2018/2019,La Liga,Espanyol,Borja Iglesias Quintas,False,,,False,False,,
c6663203-7884-4ef2-9557-a35129fe1211,22,Foul Committed,3749522,2003/2004,Premier League,Arsenal,Ray Parlour,False,,,False,False,,
281bfd10-8ac3-4227-a0a9-8693c2591aa3,22,Foul Committed,303532,2019/2020,La Liga,Leganés,José Luis García del Pozo,False,,,False,False,,
544c3434-8cb8-4782-9eeb-147b30761df9,22,Foul Committed,3773523,2020/2021,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,,,True,False,,
07328d63-f927-4ff4-8dfd-ecd6d1c10fef,22,Foul Committed,303524,2019/2020,La Liga,Atlético Madrid,João Félix Sequeira,False,,,False,False,,
21a4c7bb-3c98-4bba-a425-f20a4b09bf12,22,Foul Committed,3773631,2020/2021,La Liga,Real Betis,Aïssa Mandi,False,,,False,False,,
00f51da4-a032-45d9-b474-645d431a440c,22,Foul Committed,3749552,2003/2004,Premier League,Manchester United,Roy Keane,False,,,False,False,7,Yellow Card
8a69c4f5-1c9e-446f-bc86-85bee4929fda,22,Foul Committed,16205,2018/2019,La Liga,Barcelona,Arturo Erasmo Vidal Pardo,True,,,False,False,,
009114b3-e54b-4139-b1e1-d4d6b6dbcf7b,22,Foul Committed,3749153,2003/2004,Premier League,Arsenal,Jens Lehmann,False,,,False,True,,
bbb44892-d3ee-4338-9e58-ca8e366d0498,22,Foul Committed,3773565,2020/2021,La Liga,Granada,Dimitri Foulquier,False,,,False,False,,
258550b9-0a3f-4457-9892-dcb1ce46f985,22,Foul Committed,3749079,2003/2004,Premier League,Arsenal,Ray Parlour,False,,,False,False,,
8f525e3f-70b2-48a2-811f-992ff718635f,22,Foul Committed,15986,2018/2019,La Liga,Barcelona,Luis Alberto Suárez Díaz,False,,,False,False,,
96a2d5b1-9b3d-4124-88a1-0ea551e2b9a0,22,Foul Committed,303479,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,True,,,False,False,,
8af8ad95-b17d-4d65-a277-7ade6e72f447,22,Foul Committed,16205,2018/2019,La Liga,Barcelona,Ousmane Dembélé,False,,,False,False,,
6e9300dc-224f-43ac-995b-34bb4ef5b5c1,22,Foul Committed,3773457,2020/2021,La Liga,Celta Vigo,Santiago Mina Lorenzo,False,,,True,False,,
2119ea6d-1756-431f-862e-542b4705db03,22,Foul Committed,3773587,2020/2021,La Liga,Getafe,Jaime Mata Arnaiz,False,,,False,False,7,Yellow Card
db90b9a6-8e2c-493a-b6d4-56b70188b308,22,Foul Committed,303725,2019/2020,La Liga,Villarreal,André-Frank Zambo Anguissa,True,,,False,False,,
7bf70aee-72e3-4187-8042-a8779fbb1686,22,Foul Committed,3773386,2020/2021,La Liga,Deportivo Alavés,Florian Grégoire Claude Lejeune,False,,,False,False,,
5933476e-0d6b-4a22-bbb3-03b37c13df55,22,Foul Committed,303674,2019/2020,La Liga,Sevilla,Jules Koundé,False,,,False,False,,
e913becf-bb24-4669-9e88-d233067f015c,22,Foul Committed,303664,2019/2020,La Liga,Barcelona,Sergio Busquets i Burgos,False,,,False,True,,
552b670e-1543-49b7-a57c-10600987e821,22,Foul Committed,16023,2018/2019,La Liga,Valencia,Carlos Soler Barragán,False,,,True,False,,
fd3b8e94-21aa-4551-a16f-23d03ff1dd6f,22,Foul Committed,3773597,2020/2021,La Liga,Real Sociedad,Martín Zubimendi Ibáñez,False,,,False,False,7,Yellow Card
71dc4d44-8709-4a15-aec5-29dd42384e26,22,Foul Committed,3749346,2003/2004,Premier League,Leeds United,James Philip Milner,False,,,False,False,,
9f2c07c8-535c-46ef-acf7-7a6a788cd286,22,Foul Committed,3773672,2020/2021,La Liga,Sevilla,Ivan Rakitić,False,,,False,False,,
6f472c93-ec32-43cb-a545-23e89a48848e,22,Foul Committed,3749079,2003/2004,Premier League,Chelsea,Wayne Bridge,True,,,False,False,,
b896288d-b64c-4479-a6c8-d3508c2d1db9,22,Foul Committed,3749192,2003/2004,Premier League,Fulham,Jérôme Bonnissel,False,,,False,False,,
5eb73e1d-e522-43d6-aac7-ed3feabf6ba5,22,Foul Committed,303610,2019/2020,La Liga,Barcelona,Arturo Erasmo Vidal Pardo,False,,,False,False,,
63c1df29-8fa0-4a0e-97d7-b7ae3fd9f806,22,Foul Committed,3773631,2020/2021,La Liga,Real Betis,Juan Miguel Jiménez López,False,,,False,False,,
d011020e-f4ad-443f-a4a5-a65849231af8,22,Foul Committed,3749108,2003/2004,Premier League,Arsenal,Ray Parlour,False,,,False,False,,
da08f539-37e8-44ff-b705-143959015034,22,Foul Committed,3749133,2003/2004,Premier League,Aston Villa,Gareth Barry,False,,,True,False,,
26b4cdd1-b5b8-4f98-b9ae-703bf403a1bd,22,Foul Committed,303664,2019/2020,La Liga,Real Sociedad,Adnan Januzaj,False,,,True,False,,
bd5fecb3-d48d-4977-bf72-4db3e73105bb,22,Foul Committed,303682,2019/2020,La Liga,Levante UD,Rubén Rochina Naixes,False,,,False,False,,
f0bcade0-1169-48c5-a897-5b44a4744b25,22,Foul Committed,3773497,2020/2021,La Liga,Barcelona,Clément Lenglet,False,,,True,False,,
13b8f974-1fd7-4d7f-bf0a-40aca975c517,22,Foul Committed,15998,2018/2019,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,,,False,False,,
dd526662-bd7c-44ff-9bd8-0caf6735849c,22,Foul Committed,3749052,2003/2004,Premier League,Arsenal,Patrick Vieira,False,,,False,False,,
b2a12569-3794-446b-8694-a8831118d86d,22,Foul Committed,303674,2019/2020,La Liga,Barcelona,Gerard Piqué Bernabéu,False,,,False,False,,
8ec61ab6-7187-44b8-a0a9-8b7b9e4acfe3,22,Foul Committed,3773415,2020/2021,La Liga,Barcelona,Frenkie de Jong,False,,,True,False,,
4953da8b-a8be-43f7-96df-667c067b3b56,22,Foul Committed,303473,2019/2020,La Liga,Barcelona,Ivan Rakitić,False,,,False,False,,
8f8235f2-1393-42ee-8b7e-1c07d843650b,22,Foul Committed,3749133,2003/2004,Premier League,Arsenal,Robert Pirès,False,,,False,False,,
5349a59e-2bc9-429b-a582-bfc554266d56,22,Foul Committed,16240,2018/2019,La Liga,Barcelona,Carles Aleña Castillo,False,,,False,False,7,Yellow Card
cc9210a5-8c9d-4d3e-bc4b-8d1905c0dc01,22,Foul Committed,3749631,2003/2004,Premier League,Arsenal,Patrick Vieira,False,,,False,False,7,Yellow Card
84194265-335b-4b58-a47f-de83c8fa11cb,22,Foul Committed,303666,2019/2020,La Liga,Granada,Domingos Sousa Coutinho Meneses Duarte,False,,,False,False,,
93711fd7-8e1d-48db-9c24-2ff0635a7219,22,Foul Committed,16149,2018/2019,La Liga,Barcelona,Ivan Rakitić,False,,,True,False,,
bfb6fb00-8c1e-45d6-8fc8-808cbc751c5c,22,Foul Committed,3749453,2003/2004,Premier League,Leeds United,Ian Harte,False,,,False,False,,
dc22c645-92d4-48e0-a2c1-5c75696045a6,22,Foul Committed,303524,2019/2020,La Liga,Atlético Madrid,Víctor Machín Pérez,False,,,False,False,,
3da1fb2e-5406-48a6-80ee-a682116038e6,22,Foul Committed,3773403,2020/2021,La Liga,Athletic Club,Raúl García Escudero,False,,,False,False,,
8f3c52c1-3530-4033-a733-ce81f70f96fc,22,Foul Committed,3773415,2020/2021,La Liga,Barcelona,Antoine Griezmann,True,,,False,False,,
eda3748e-c37d-4a1e-8547-052a9a29085f,22,Foul Committed,3749257,2003/2004,Premier League,Leicester City,James Scowcroft,False,,,False,False,,
a7c5255f-33c2-4301-a588-3333e292bccd,22,Foul Committed,3749552,2003/2004,Premier League,Arsenal,Patrick Vieira,False,,,False,False,,
b0868f54-5248-43af-814e-5fe7646ac6b9,22,Foul Committed,3749360,2003/2004,Premier League,Blackburn Rovers,Brett Emerton,True,,,False,False,,
f83d7c1e-f91b-4864-a274-f9ba529e82e8,22,Foul Committed,15986,2018/2019,La Liga,Barcelona,Gerard Piqué Bernabéu,False,,,False,False,,
a9f8cf0d-59ec-4014-a29d-e56741cc9527,22,Foul Committed,3773586,2020/2021,La Liga,Granada,Yangel Clemente Herrera Ravelo,False,,,False,False,,
26c54a36-25fe-4ae4-84b8-98a4052c9714,22,Foul Committed,3773587,2020/2021,La Liga,Barcelona,Frenkie de Jong,False,,,False,False,,
0e719963-17d1-4844-b00c-41f53625bccf,22,Foul Committed,16131,2018/2019,La Liga,Eibar,Joan Jordán Moreno,False,,,False,False,,
9d222449-5b26-4f17-9394-69d5d8247708,22,Foul Committed,3773593,2020/2021,La Liga,Villarreal,Vicente Iborra De La Fuente,False,,,False,False,,
b620988b-afd1-4db6-98f1-8a2ed6c2e0d8,22,Foul Committed,16010,2018/2019,La Liga,Athletic Club,Daniel García Carrillo,False,,,True,False,,
da1f71fd-db6d-41d5-9e7e-dda2028cbbba,22,Foul Committed,3749276,2003/2004,Premier League,Arsenal,Gaël Clichy,False,,,False,False,,
3becf64d-c2b2-47da-83d9-0e468e891de0,22,Foul Committed,3749462,2003/2004,Premier League,Arsenal,Sulzeer Jeremiah ''Sol' Campbell,False,,,False,False,,
2d2cbe2b-1bd9-470d-bc64-d5231d28497e,22,Foul Committed,303400,2019/2020,La Liga,Barcelona,Antoine Griezmann,False,,,False,False,,
ed7ee2f6-115c-4a68-9fbc-78bf22658a4a,22,Foul Committed,3773661,2020/2021,La Liga,Getafe,Mauro Wilney Arambarri Rosa,False,,,False,False,,
f8c375b3-04fd-4892-9015-654e7e37e355,22,Foul Committed,16073,2018/2019,La Liga,Atlético Madrid,Jorge Resurrección Merodio,False,,,False,False,,
0e05b693-b68d-432d-8003-bad34f58d8b3,22,Foul Committed,16023,2018/2019,La Liga,Barcelona,Rafael Alcântara do Nascimento,False,,,False,False,,
96df7966-658f-485e-8c56-e51c10e5518d,22,Foul Committed,15956,2018/2019,La Liga,Real Valladolid,Enes Ünal,False,,,True,False,,
159707a4-7d70-4c1e-9542-724049c6c329,22,Foul Committed,303421,2019/2020,La Liga,Barcelona,Arturo Erasmo Vidal Pardo,False,,,False,False,,
31dd04a1-e043-439a-839e-06b92c6c39c5,22,Foul Committed,3749296,2003/2004,Premier League,Portsmouth,Yakubu Aiyegbeni,False,,,False,False,,
1bd66584-a56b-415a-9566-46b66aa9b4a5,22,Foul Committed,3749196,2003/2004,Premier League,Tottenham Hotspur,Dean Richards,False,,,False,False,7,Yellow Card
ae3f5d6c-e741-483b-8f2d-74563c22d667,22,Foul Committed,3773665,2020/2021,La Liga,Barcelona,Sergio Busquets i Burgos,False,,,False,False,,
ff0cec3c-5c9a-4f5b-8710-954dd6abf147,22,Foul Committed,16136,2018/2019,La Liga,Leganés,Allan Romeo Nyom,False,,,False,False,,
c064569e-ad18-425f-b544-2520b5e62909,22,Foul Committed,16190,2018/2019,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,,,False,False,,
c2a71010-17db-4560-b76f-484c9595c7bc,22,Foul Committed,303610,2019/2020,La Liga,Granada,Maxime Gonalons,False,,,False,False,,
09e460ab-5216-4da9-ad21-bb0974e0ef7d,22,Foul Committed,3749603,2003/2004,Premier League,Fulham,Steed Malbranque,False,,,False,False,,
cd233095-92ed-4363-9363-75577ce5893c,22,Foul Committed,16010,2018/2019,La Liga,Athletic Club,Yeray Álvarez López,False,,,False,False,,
e18d5f21-b9c3-4228-b21b-622491409a47,22,Foul Committed,303504,2019/2020,La Liga,Levante UD,Borja Mayoral Moya,False,,,True,False,,
18033a5e-93fb-46db-824d-d82b9051f4cc,22,Foul Committed,303696,2019/2020,La Liga,Barcelona,Sergio Busquets i Burgos,False,,,False,False,,
5f4f2ee1-f44e-4ee8-a1ab-9e1896e578f7,22,Foul Committed,303666,2019/2020,La Liga,Granada,Roberto Soldado Rillo,False,,,True,False,,
a63e3f54-7c4c-448b-b11b-69c2ffeed5d5,22,Foul Committed,16010,2018/2019,La Liga,Athletic Club,Daniel García Carrillo,False,,,True,False,,
ca2b1f24-1800-45ef-8e9c-2e60ba84138d,22,Foul Committed,3749052,2003/2004,Premier League,Arsenal,Eduardo César Daude Gaspar,False,,,False,False,,
e7a41838-984d-41d5-9d18-0e2a262d2bf7,22,Foul Committed,3773672,2020/2021,La Liga,Sevilla,Joan Jordán Moreno,False,,,False,False,,
066634a9-27b1-4bab-8ae7-aae56169e365,22,Foul Committed,3749522,2003/2004,Premier League,Wolverhampton Wanderers,Jody Craddock,False,,,True,False,,
004c7458-8395-42a4-8a79-875a962d7ab8,22,Foul Committed,3773597,2020/2021,La Liga,Barcelona,Pedro González López,False,,,False,False,,
8dd868e4-51b8-439a-85e0-63b88cc72244,22,Foul Committed,3773571,2020/2021,La Liga,Barcelona,Frenkie de Jong,False,,,False,False,,
011f498d-f930-44ab-adb2-d41dd7cb6117,22,Foul Committed,3773369,2020/2021,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,,,False,False,,
d6f2cf29-a364-4c63-a955-66ceb6d8158a,22,Foul Committed,3749192,2003/2004,Premier League,Arsenal,Eduardo César Daude Gaspar,False,,,False,False,,
25d6b9b4-6786-47d0-9941-4f56a34800b7,22,Foul Committed,3749274,2003/2004,Premier League,Arsenal,David Bentley,False,,,False,False,,
40741842-9c90-477d-a53d-57fb3b1fe040,22,Foul Committed,15986,2018/2019,La Liga,Girona,Bernardo José Espinosa Zúñiga,False,,,False,False,7,Yellow Card
8cf4dec2-6bcd-4a07-b856-3fcad0a56062,22,Foul Committed,16205,2018/2019,La Liga,Rayo Vallecano,Gilbert Gianelli Imbula Wanga,False,,,False,False,,
34235a87-5d9e-43ea-afd5-e884585cc71e,22,Foul Committed,3773466,2020/2021,La Liga,Celta Vigo,Gabriel Veiga Novas,False,,,False,False,,
28370f15-7888-48c4-86a4-3199b0fd8279,22,Foul Committed,3749603,2003/2004,Premier League,Arsenal,Ray Parlour,False,,,False,False,,
8c495660-1c5a-493a-bade-d5cdb53d9a81,22,Foul Committed,303652,2019/2020,La Liga,Barcelona,Sergio Busquets i Burgos,False,,,False,False,,
3c8bde83-a6ac-4c8e-9fc3-a3b5bba9a2dc,22,Foul Committed,3773625,2020/2021,La Liga,Sevilla,Luuk de Jong,False,,,False,False,,
9450a665-0449-4bce-adfe-59f93bc08a7b,22,Foul Committed,16149,2018/2019,La Liga,Barcelona,Luis Alberto Suárez Díaz,False,,,False,False,,
93be7631-132a-40c3-b171-b8de8d323d73,22,Foul Committed,303473,2019/2020,La Liga,Barcelona,Sergi Roberto Carnicer,False,,,False,False,,
401fc381-6099-4bc7-99c7-b13415b0e229,22,Foul Committed,16136,2018/2019,La Liga,Leganés,Javier Eraso Goñi,False,,,False,False,,
bec6c5e5-bb37-4b0d-ba7e-a3d3327ad201,22,Foul Committed,16196,2018/2019,La Liga,Real Madrid,Sergio Reguilón Rodríguez,False,,,False,False,,
7da59786-4cef-4921-8717-fdc7e6e6f651,22,Foul Committed,3773428,2020/2021,La Liga,Barcelona,Sergino Dest,False,,,False,False,,
e6a26def-f575-4f1a-a7be-717f847e1635,22,Foul Committed,16157,2018/2019,La Liga,Valencia,Daniel Wass,False,,,False,False,,
63192ee8-e7b8-4db8-b784-729ed3420c67,22,Foul Committed,3749590,2003/2004,Premier League,Arsenal,Pascal Cygan,False,,,False,False,,
d5ad8c5d-8515-4df5-acd8-0c34159924e5,22,Foul Committed,3749552,2003/2004,Premier League,Manchester United,Quinton Fortune Kolobea,False,,,True,False,,
1b8cab0a-10bc-4207-ba47-e063c997b93d,22,Foul Committed,16029,2018/2019,La Liga,Barcelona,Arthur Henrique Ramos de Oliveira Melo,False,,,False,False,,
834cb871-568f-4f91-86be-2323b44e8d52,22,Foul Committed,3773631,2020/2021,La Liga,Real Betis,Emerson Aparecido Leite de Souza Junior,False,,,False,False,,
fe8fdc7f-b1ab-43bd-8c35-f42bb13b7395,22,Foul Committed,3773552,2020/2021,La Liga,Barcelona,Clément Lenglet,False,,,False,False,,
26a3333b-bdd2-4f6c-a1db-800714f5b477,22,Foul Committed,3773672,2020/2021,La Liga,Sevilla,Diego Carlos Santos Silva,False,,,False,False,,
bc583f84-2e87-436e-bc1b-d71705e62701,22,Foul Committed,15998,2018/2019,La Liga,Leganés,Youssef En-Nesyri,False,,,True,False,,
22bfaed1-6e91-49ee-b43b-ca83a36bcd9d,22,Foul Committed,16205,2018/2019,La Liga,Barcelona,Philippe Coutinho Correia,False,,,False,False,,
fb1ccf54-b95f-40a3-9b4c-d2e5cc90743f,22,Foul Committed,303615,2019/2020,La Liga,Barcelona,Gerard Piqué Bernabéu,False,,,False,False,,
d1c3977c-f019-44e0-b9c9-3c95d1bc3ce8,22,Foul Committed,303652,2019/2020,La Liga,Espanyol,Ander Iturraspe Derteano,False,,,False,False,,
4b4a5c3d-00df-4c82-8f25-c19595109501,22,Foul Committed,303517,2019/2020,La Liga,Barcelona,Arturo Erasmo Vidal Pardo,False,,,False,False,,
a2dce184-e148-4f75-bae7-a1d528955ca3,22,Foul Committed,3773631,2020/2021,La Liga,Barcelona,Ousmane Dembélé,False,,,False,False,,
3131bf67-2d87-44d0-af96-6b4280e918dc,22,Foul Committed,3749052,2003/2004,Premier League,Wolverhampton Wanderers,Ioan Viorel Ganea,True,,,False,False,,
97a3fb84-5d3e-4aec-96f2-02d56ef7205c,22,Foul Committed,303652,2019/2020,La Liga,Espanyol,Jonathan Calleri,False,,,False,False,,
14a4a597-8aba-4800-8894-686a9d66964f,22,Foul Committed,303470,2019/2020,La Liga,Barcelona,Arturo Erasmo Vidal Pardo,False,,,True,False,,
40decca6-9497-4e44-a577-35503a7eb7a9,22,Foul Committed,3773689,2020/2021,La Liga,Villarreal,Gerard Moreno Balaguero,True,,,False,False,,
ff820100-6909-4ecc-865c-7fa6a52064a0,22,Foul Committed,303615,2019/2020,La Liga,Espanyol,Sergi Darder Moll,False,,,True,False,,
81a6cb42-b4cd-4073-97c9-f95bc1300e46,22,Foul Committed,3749310,2003/2004,Premier League,Southampton,David Prutton,False,,,False,False,,
8875dc22-0402-4cc9-9471-ed0bf47b34ad,22,Foul Committed,3773585,2020/2021,La Liga,Real Madrid,Vinícius José Paixão de Oliveira Júnior,False,,,False,False,,
3013f874-fc98-4e07-8e01-5fcfcb22110c,22,Foul Committed,15998,2018/2019,La Liga,Leganés,Youssef En-Nesyri,False,,,False,False,,
a816f4ec-1fed-452b-ad9c-a0ecc2f82c6d,22,Foul Committed,3773587,2020/2021,La Liga,Getafe,Marc Cucurella Saseta,False,,,False,False,,
0f3bf090-c256-4339-8bce-bbb749100bc0,22,Foul Committed,3773415,2020/2021,La Liga,Cádiz,Isaac Carcelén Valencia,False,,,False,True,,
0c8a8d24-89e6-40d6-b9d6-37e16f158646,22,Foul Committed,16136,2018/2019,La Liga,Leganés,Óscar Rodríguez Arnaiz,False,,,False,False,,
2cf46029-27e6-4802-88bf-33b8c7f020d1,22,Foul Committed,303652,2019/2020,La Liga,Barcelona,Frenkie de Jong,False,,,False,False,,
53c74218-631f-406c-9523-d4217a58cf12,22,Foul Committed,303487,2019/2020,La Liga,Celta Vigo,Pape Cheikh Diop Gueye,False,,,True,False,,
770365ce-274e-4d04-92d6-262b86a71452,22,Foul Committed,303487,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,,,True,False,,
82add89b-5678-44be-bf9d-7b2e5c8fd5d2,22,Foul Committed,16056,2018/2019,La Liga,Barcelona,Sergio Busquets i Burgos,False,,,False,False,,
b762e8fb-8432-4001-96e4-170f8feb8313,22,Foul Committed,3773597,2020/2021,La Liga,Barcelona,Clément Lenglet,False,,,False,False,,
57e13a25-97d4-4dae-8783-2fe30dc31e92,22,Foul Committed,3773523,2020/2021,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,,,False,False,,
de6aacc4-2024-41ae-993e-fcc141e720b8,22,Foul Committed,303470,2019/2020,La Liga,Real Madrid,Carlos Henrique Casimiro,False,,,False,False,,
e0f6bf72-86bf-4961-8f5e-8a09f36e91ed,22,Foul Committed,3773415,2020/2021,La Liga,Cádiz,Marcos Mauro López Gutiérrez,False,,,True,False,,
93ddbedb-11cc-4bab-a11a-b9cdc5f0b3d7,22,Foul Committed,3749434,2003/2004,Premier League,Arsenal,Dennis Bergkamp,False,,,False,False,,
7b43c72c-61a4-4143-adc3-c92c519cbd71,22,Foul Committed,3749117,2003/2004,Premier League,Arsenal,Pascal Cygan,False,,,False,False,,
df875cca-e2e3-432a-9521-18aa2ea30a7f,22,Foul Committed,3749196,2003/2004,Premier League,Tottenham Hotspur,Mbulelo Mabizela,False,,,False,False,,
3ea46d5c-03d4-46c4-88e3-aed7a30a334d,22,Foul Committed,3749274,2003/2004,Premier League,Portsmouth,Yakubu Aiyegbeni,False,,,True,False,,
102e532f-8b5f-4590-ab9d-d71cc8d34478,22,Foul Committed,303487,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,,,False,False,7,Yellow Card
e13f2cdf-3e22-4d07-9b3a-2c7724094e57,22,Foul Committed,3773403,2020/2021,La Liga,Athletic Club,Mikel Vesga Arruti,False,,,False,False,,
4c5fad7c-0e61-42d5-9a83-abe772006784,22,Foul Committed,303377,2019/2020,La Liga,Getafe,Xabier Etxeita Gorritxategi,False,,,False,False,,
7ff88e62-ea91-485d-9f7b-e8c026e5e15e,22,Foul Committed,3749431,2003/2004,Premier League,Newcastle United,Jermaine Jenas,False,,,False,False,,
9d766bce-baa8-429c-8c28-acd262d25fdb,22,Foul Committed,3749431,2003/2004,Premier League,Newcastle United,"Andy O""Brien",False,,,True,False,,
3e3199d0-e697-43f6-aa42-66e76062a732,22,Foul Committed,3773526,2020/2021,La Liga,Deportivo Alavés,Martín Aguirregabiria Padilla,False,,,False,False,7,Yellow Card
ce812479-9539-4ff1-b449-185494f420d8,22,Foul Committed,3749246,2003/2004,Premier League,Arsenal,Laureano Bisan-Etame Mayer,False,,,False,False,,
dee0afac-7061-4faf-9c08-e3d97b2a4c64,22,Foul Committed,3749052,2003/2004,Premier League,Arsenal,Patrick Vieira,False,,,False,False,,
21d17d93-22f0-4bbc-88f9-42b3b49ed89d,22,Foul Committed,3773672,2020/2021,La Liga,Sevilla,Fernando Francisco Reges,False,,,False,False,,
ba50acce-8fa6-4ed3-8322-4520b299db9e,22,Foul Committed,16240,2018/2019,La Liga,Villarreal,Santiago Cáseres,False,,,False,False,,
fe55f871-6a1f-4759-88f2-481d5097f6e7,22,Foul Committed,3773661,2020/2021,La Liga,Barcelona,Ronald Federico Araújo da Silva,False,,,False,True,7,Yellow Card
cd38e52e-ef37-403a-a488-2adb15129b12,22,Foul Committed,3773415,2020/2021,La Liga,Cádiz,Jairo Izquierdo González,True,,,False,False,,
5fce690b-cc64-4cac-9a94-855947d6fa4c,22,Foul Committed,303715,2019/2020,La Liga,Leganés,Jonathan Cristian Silva,False,,,True,False,,
5145f11c-ab2f-4863-8a41-667d580d5951,22,Foul Committed,3773403,2020/2021,La Liga,Barcelona,Pedro González López,False,,,True,False,,
796f1419-4891-4b71-9d94-02c27258e168,22,Foul Committed,3773497,2020/2021,La Liga,Real Madrid,Carlos Henrique Casimiro,False,,,False,False,,
7887c9d7-7f04-4db6-8fe4-2b96114d2f38,22,Foul Committed,3773593,2020/2021,La Liga,Villarreal,Daniel Parejo Muñoz,False,,,False,False,,
5a8142ae-05c1-4d91-82e7-42aee38579d2,22,Foul Committed,3749448,2003/2004,Premier League,Liverpool,Jamie Carragher,False,,,False,False,,
682e5382-9e24-4316-bae3-0fbf50d5548a,22,Foul Committed,3749192,2003/2004,Premier League,Arsenal,Thierry Henry,False,,,False,False,,
0e19df51-767c-4a50-9874-25cc687a9e8b,22,Foul Committed,3749358,2003/2004,Premier League,Middlesbrough,Colin Cooper,False,,,True,False,,
beb47752-8a6f-4dd4-9761-34b88b0f431a,22,Foul Committed,16131,2018/2019,La Liga,Eibar,Marc Cucurella Saseta,False,,,True,False,,
d1f9060d-14d9-4041-8867-344900f045bc,22,Foul Committed,3773387,2020/2021,La Liga,Levante UD,Gonzalo Julián Melero Manzanares,False,,,False,False,,
