event_id,id,name,match_id,season,competition,team,player,subbed_name,outcome_id,outcome_name
d0fe064a-6814-4df6-85dc-10a4657b86a8,19,Substitution,3773593,2020/2021,La Liga,Villarreal,Francis Joseph Coquelin,Manuel Trigueros Muñoz,103,Tactical
a361de7b-46cb-44c6-8dce-497055caa0ef,19,Substitution,3773586,2020/2021,La Liga,Barcelona,Óscar Mingueza García,Ousmane Dembélé,103,Tactical
a98d7d70-404e-4b35-b3a3-6484fd03738d,19,Substitution,303377,2019/2020,La Liga,Barcelona,Arthur Henrique Ramos de Oliveira Melo,Ivan Rakitić,103,Tactical
327f683d-06ff-4ef2-84b0-24d80dc0edc2,19,Substitution,303725,2019/2020,La Liga,Barcelona,Luis Alberto Suárez Díaz,Ricard Puig Martí,103,Tactical
0213aecd-af01-482c-86f6-ba11f4c9a5c5,19,Substitution,16182,2018/2019,La Liga,Barcelona,Ousmane Dembélé,Philippe Coutinho Correia,103,Tactical
70bd1312-a698-46f6-a216-a91655f5517d,19,Substitution,3773586,2020/2021,La Liga,Barcelona,Moriba Kourouma Kourouma,Pedro González López,103,Tactical
bb52cb7a-d6a1-4136-aa93-88b1b887e628,19,Substitution,303400,2019/2020,La Liga,Valencia,Carlos Soler Barragán,Rubén Sobrino Pozuelo,103,Tactical
afc1d65c-5376-4ad6-afbd-597f5cf9645b,19,Substitution,303725,2019/2020,La Liga,Barcelona,Nélson Cabral Semedo,Ivan Rakitić,103,Tactical
453deace-160c-4d19-8c2e-d23242f0a05a,19,Substitution,3773656,2020/2021,La Liga,Atlético Madrid,Ángel Martín Correa,Geoffrey Kondogbia,103,Tactical
f88ad6ba-14ca-45c9-9e3f-b229cadd0fca,19,Substitution,3773661,2020/2021,La Liga,Getafe,José Manuel Rodríguez Benito,José Antonio Miranda Boacho,103,Tactical
7900f48c-1308-4aa5-9ec8-37af5c06a6d7,19,Substitution,3749068,2003/2004,Premier League,Arsenal,Ray Parlour,Eduardo César Daude Gaspar,103,Tactical
99d70573-7aef-4b45-9a6f-d83909657433,19,Substitution,3773656,2020/2021,La Liga,Atlético Madrid,João Félix Sequeira,Thomas Lemar,103,Tactical
047ec725-7d41-4d37-9e0c-f038601a440e,19,Substitution,3773457,2020/2021,La Liga,Barcelona,Antoine Griezmann,Martin Braithwaite Christensen,103,Tactical
f839e6d3-55b4-464a-9b1f-ce78d6d3590f,19,Substitution,3773497,2020/2021,La Liga,Barcelona,Ousmane Dembélé,Martin Braithwaite Christensen,103,Tactical
0cf5eb87-0ce2-4139-96cb-d4ef2e1c2c06,19,Substitution,15978,2018/2019,La Liga,Barcelona,Nélson Cabral Semedo,Philippe Coutinho Correia,103,Tactical
3b9bdc84-76e2-4e06-943a-aedd927cdfa8,19,Substitution,3773497,2020/2021,La Liga,Barcelona,Pedro González López,Francisco António Machado Mota de Castro Trincão,103,Tactical
f6f477c9-a2ab-45e3-9a90-e4f18a66bf52,19,Substitution,3749590,2003/2004,Premier League,Leicester City,Billy McKinlay,Craig Hignett,103,Tactical
f197bf7d-3524-4b1e-af51-371aa0d1c9a6,19,Substitution,3773457,2020/2021,La Liga,Barcelona,Ousmane Dembélé,Francisco António Machado Mota de Castro Trincão,103,Tactical
8f37effc-b27a-467c-bf3c-6f463171c696,19,Substitution,3749133,2003/2004,Premier League,Aston Villa,Lee Hendrie,Ulises Hernán de la Cruz Bernardo,103,Tactical
d1704f99-a437-4593-adf0-43f5d120fb13,19,Substitution,303430,2019/2020,La Liga,Barcelona,Sergi Roberto Carnicer,Frenkie de Jong,103,Tactical
bef8f71f-2745-480f-b029-a9742424dbd7,19,Substitution,3749133,2003/2004,Premier League,Aston Villa,Gareth Barry,Liam Ridgewell,103,Tactical
5b7a3eb9-55ac-4b46-b22a-66e82bd1824d,19,Substitution,3773660,2020/2021,La Liga,Barcelona,Philippe Coutinho Correia,Francisco António Machado Mota de Castro Trincão,103,Tactical
08fccb86-40b1-4db6-b6f7-042e4723a37f,19,Substitution,303400,2019/2020,La Liga,Barcelona,Arthur Henrique Ramos de Oliveira Melo,Arturo Erasmo Vidal Pardo,103,Tactical
7cd81aa6-b9e7-4f52-a150-7de93e712e47,19,Substitution,3773587,2020/2021,La Liga,Barcelona,Sergi Roberto Carnicer,Ricard Puig Martí,103,Tactical
81002a67-7a04-4049-bc50-69b0eeba3dd8,19,Substitution,16010,2018/2019,La Liga,Athletic Club,Beñat Etxebarria Urkiaga,Mikel San José Domínguez,103,Tactical
c558f248-9660-4c08-872b-05d94377bbd4,19,Substitution,303700,2019/2020,La Liga,Barcelona,Frenkie de Jong,Ivan Rakitić,103,Tactical
0653ffdb-1c0b-4c28-893d-b3628da91cbe,19,Substitution,303524,2019/2020,La Liga,Atlético Madrid,João Félix Sequeira,Víctor Machín Pérez,103,Tactical
3c995592-99d8-4e5a-9a98-df73d7e49219,19,Substitution,3749133,2003/2004,Premier League,Aston Villa,Marcus Allbäck,Peter Crouch,103,Tactical
f9d8a576-365b-4e09-a653-8bb46467df84,19,Substitution,303700,2019/2020,La Liga,Eibar,Charles Días Barbosa de Oliveira,Enrique García Martínez,103,Tactical
339322db-b1aa-455f-92f5-2e3ef004cf75,19,Substitution,303664,2019/2020,La Liga,Barcelona,Ivan Rakitić,Arturo Erasmo Vidal Pardo,103,Tactical
6b75cd09-024d-41dc-9a49-fe73d3ddb6ac,19,Substitution,3749526,2003/2004,Premier League,Arsenal,Fredrik Ljungberg,Nwankwo Christian Kanu,103,Tactical
8c54e05e-cb67-459b-80bc-94e9fe2106df,19,Substitution,303596,2019/2020,La Liga,Barcelona,Antoine Griezmann,Anssumane Fati,103,Tactical
dac667a0-d24e-4e39-ae31-d41131ac6df8,19,Substitution,303707,2019/2020,La Liga,Real Betis,Guido Rodríguez,Cristian Tello Herrera,103,Tactical
bc1efd24-c8bd-48b9-8a6d-435f6a32f5e5,19,Substitution,3773587,2020/2021,La Liga,Barcelona,Pedro González López,Philippe Coutinho Correia,103,Tactical
4c6a6d23-c67d-489f-bbd8-b6c712e010a9,19,Substitution,3749526,2003/2004,Premier League,Arsenal,Dennis Bergkamp,Sylvain Wiltord,103,Tactical
6672a5d7-4f45-46f2-9f49-fc59209d5813,19,Substitution,3773587,2020/2021,La Liga,Barcelona,Ousmane Dembélé,Anssumane Fati,103,Tactical
e4f462f9-6156-491d-9160-225309b83f32,19,Substitution,16029,2018/2019,La Liga,Barcelona,Arthur Henrique Ramos de Oliveira Melo,Sergi Roberto Carnicer,103,Tactical
fd7310e2-71d6-4321-9564-d4709efb9b01,19,Substitution,3749528,2003/2004,Premier League,Arsenal,Ray Parlour,Robert Pirès,103,Tactical
017b7872-bc69-4710-b5fb-a8ce0bfcf67e,19,Substitution,3749360,2003/2004,Premier League,Blackburn Rovers,Paul Gallagher,Andy Cole,103,Tactical
b70a32c3-f6a1-48e8-aa99-6997759df4d3,19,Substitution,3749052,2003/2004,Premier League,Wolverhampton Wanderers,Carl Cort,Steffen Iversen,103,Tactical
a4824709-8046-44ab-992c-81ed6b764d12,19,Substitution,15946,2018/2019,La Liga,Barcelona,Sergio Busquets i Burgos,Arturo Erasmo Vidal Pardo,103,Tactical
7332fc73-3554-4247-b57f-8707db406473,19,Substitution,16010,2018/2019,La Liga,Athletic Club,Íñigo Martínez Berridi,Peru Nolaskoain Esnal,102,Injury
ee9620dd-95bd-4a88-b31d-e89436cd1098,19,Substitution,16095,2018/2019,La Liga,Levante UD,Rubén Rochina Naixes,Jorge Andújar Moreno,103,Tactical
86bdc6c5-5d9a-4879-a6df-87963155014e,19,Substitution,3749233,2003/2004,Premier League,Arsenal,Fredrik Ljungberg,Eduardo César Daude Gaspar,103,Tactical
79ef9add-0f53-4658-9c6a-a2a7313d2f9f,19,Substitution,16095,2018/2019,La Liga,Levante UD,Sergio Postigo Redondo,Sanjin Prcić,103,Tactical
a3d9ef83-afd5-4071-8078-43eadcb54872,19,Substitution,3749246,2003/2004,Premier League,Arsenal,José Antonio Reyes Calderón,Gilberto Aparecido da Silva,103,Tactical
691c504f-5212-443f-a40e-308ff3d9c419,19,Substitution,303696,2019/2020,La Liga,Atlético Madrid,Diego da Silva Costa,Álvaro Borja Morata Martín,103,Tactical
65bbcffb-70fe-48ee-b3bb-3ad857a3a068,19,Substitution,3749603,2003/2004,Premier League,Arsenal,Fredrik Ljungberg,Martin Keown,103,Tactical
b2c712cd-4de2-4d73-9370-b32b21843843,19,Substitution,3749108,2003/2004,Premier League,Arsenal,Fredrik Ljungberg,Ray Parlour,103,Tactical
e88daf33-a0ba-426b-a747-44d7a1eb3216,19,Substitution,15986,2018/2019,La Liga,Girona,Cristian Portugués Manzanera,Seydou Doumbia,103,Tactical
1809d3ab-c82a-4b29-a1f9-60f1becbe1ea,19,Substitution,16265,2018/2019,La Liga,Barcelona,Ousmane Dembélé,Philippe Coutinho Correia,103,Tactical
bd4e2a6b-055f-4dca-88c2-7d9b13bd86ba,19,Substitution,3773593,2020/2021,La Liga,Villarreal,Raúl Albiol i Tortajada,José Ramiro Funes Mori,103,Tactical
54342224-d4bc-4c6d-a7bd-6a6d4f201e0c,19,Substitution,303600,2019/2020,La Liga,Real Valladolid,Anuar Mohamed Tuhami,Pablo Hervías Ruiz,103,Tactical
dd7cffba-f45f-4d75-8f04-0db2b1c8d19e,19,Substitution,3773497,2020/2021,La Liga,Real Madrid,Lucas Vázquez Iglesias,Álvaro Odriozola Arzallus,102,Injury
17fe8054-fd21-4fd6-9fd6-7fae43ba31b2,19,Substitution,303451,2019/2020,La Liga,Mallorca,Ante Budimir,Abdón Prats Bastidas,103,Tactical
3d371152-0cf1-4dde-a0cb-98d86b5a2f2c,19,Substitution,3773593,2020/2021,La Liga,Villarreal,Gerard Moreno Balaguero,Carlos Arturo Bacca Ahumada,103,Tactical
cf177f6e-7c86-43a7-a4da-4e776278de53,19,Substitution,16157,2018/2019,La Liga,Valencia,Rodrigo Moreno Machado,Santiago Mina Lorenzo,103,Tactical
d9a786e8-bd01-40bf-aac7-d4b2ee7ff1d1,19,Substitution,303451,2019/2020,La Liga,Barcelona,Antoine Griezmann,Carles Pérez Sayol,103,Tactical
87a68cdc-c5be-4f4e-b4c0-0adea0fb1b00,19,Substitution,303504,2019/2020,La Liga,Barcelona,Arturo Erasmo Vidal Pardo,Sergio Busquets i Burgos,103,Tactical
6737256e-9a7f-4f46-bbca-67add249ddb3,19,Substitution,15956,2018/2019,La Liga,Real Valladolid,Laureano Antonio Villa Suárez,Daniele Verde,103,Tactical
c70ecc18-0f7b-4d81-a90b-571c7d32bd52,19,Substitution,303548,2019/2020,La Liga,Barcelona,Arturo Erasmo Vidal Pardo,Ivan Rakitić,103,Tactical
dd46d801-0fec-43c1-be03-299bf52f70e2,19,Substitution,3749434,2003/2004,Premier League,Birmingham City,Stan Lazaridis,Bryan Hughes,103,Tactical
8a646934-0bb3-4eb2-a631-c10d271053f6,19,Substitution,16079,2018/2019,La Liga,Villarreal,Gerard Moreno Balaguero,Karl Brillant Toko Ekambi,103,Tactical
7300face-956f-4369-b091-fb29fddce4df,19,Substitution,303548,2019/2020,La Liga,Mallorca,Joan Sastre Vanrell,Francisco Gámez López,103,Tactical
395131c8-0080-4d74-a078-f3b93aeaeb19,19,Substitution,3773565,2020/2021,La Liga,Granada,Darwin Daniel Machís Marcano,Robert Kenedy Nunes do Nascimento,103,Tactical
cfc43a5e-5a98-4506-914e-825b4ab80927,19,Substitution,303532,2019/2020,La Liga,Leganés,Roque Mesa Quevedo,Roger Claver Assalé Djapone,103,Tactical
1db4150d-f019-4185-80c2-6e52666a70b9,19,Substitution,303517,2019/2020,La Liga,Deportivo Alavés,Javier Muñoz Jiménez,Luis Jesús Rioja González,103,Tactical
f50eab95-7eb2-41db-9eae-eba5a344ab0e,19,Substitution,303421,2019/2020,La Liga,Barcelona,Clément Lenglet,Nélson Cabral Semedo,102,Injury
b51795dd-4f38-4869-bf80-0c2858bc5e1a,19,Substitution,303548,2019/2020,La Liga,Mallorca,Juan Camilo Hernández Suárez,Júnior Wakalibille Lago,103,Tactical
747101e9-8171-46f4-a816-2f5c40473e16,19,Substitution,3773565,2020/2021,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,Martin Braithwaite Christensen,103,Tactical
a8ca776e-c874-449e-8e50-0d19475957eb,19,Substitution,303725,2019/2020,La Liga,Villarreal,Gerard Moreno Balaguero,Moisés Gómez Bordonado,103,Tactical
a011317b-9bea-4cd6-9cf8-ec65eed054a0,19,Substitution,303634,2019/2020,La Liga,Osasuna,Pervis Josué Estupiñán Tenorio,Antonio Latorre Grueso,103,Tactical
162e8e0b-5361-4694-ae9f-1613b3bc3ed6,19,Substitution,16136,2018/2019,La Liga,Leganés,Óscar Rodríguez Arnaiz,Nabil El Zhar,103,Tactical
8ae1bccd-9b9b-4f69-b011-627f1d59027b,19,Substitution,16120,2018/2019,La Liga,Barcelona,Ousmane Dembélé,Philippe Coutinho Correia,103,Tactical
93619c3d-44a7-46a1-8849-c5ccbae29262,19,Substitution,3773565,2020/2021,La Liga,Barcelona,Frenkie de Jong,Miralem Pjanić,103,Tactical
acbd15a2-2572-4612-9b59-a4d3aefaa21e,19,Substitution,303725,2019/2020,La Liga,Villarreal,Vicente Iborra De La Fuente,Bruno Soriano Llido,103,Tactical
ca186752-fb67-4365-873e-ede84b5ad67e,19,Substitution,16136,2018/2019,La Liga,Leganés,Mikel Vesga Arruti,Javier Eraso Goñi,103,Tactical
4ec114cf-aad8-479b-aadc-7b4fb35c4cbd,19,Substitution,16317,2018/2019,La Liga,Eibar,Charles Días Barbosa de Oliveira,Marc Cardona Rovira,103,Tactical
1e01bccd-fc7e-4c14-971d-0b1f1b1f2be8,19,Substitution,16120,2018/2019,La Liga,Getafe,Francisco Portillo Soler,Robert Ibáñez Castro,103,Tactical
6ecddd77-406d-47a0-93a3-f29acc213d2b,19,Substitution,16248,2018/2019,La Liga,Barcelona,Arthur Henrique Ramos de Oliveira Melo,Malcom Filipe Silva de Oliveira,103,Tactical
6a304a09-e8b1-4a01-8eba-9d8754b77e03,19,Substitution,16079,2018/2019,La Liga,Barcelona,Philippe Coutinho Correia,Malcom Filipe Silva de Oliveira,103,Tactical
5b1f9145-38bd-4c3f-8820-81404a546db5,19,Substitution,3749403,2003/2004,Premier League,Bolton Wanderers,Kevin Nolan,Per Frandsen,103,Tactical
7e122e32-a076-4ba4-933f-a202f460e9d1,19,Substitution,3773386,2020/2021,La Liga,Barcelona,Anssumane Fati,Martin Braithwaite Christensen,103,Tactical
eb84df97-2b47-4d9e-b62b-15851fc02102,19,Substitution,15978,2018/2019,La Liga,Barcelona,Ousmane Dembélé,Arturo Erasmo Vidal Pardo,103,Tactical
c4bb60df-d3e6-409c-9ac6-a57dd78e7a2e,19,Substitution,16131,2018/2019,La Liga,Eibar,Marc Cucurella Saseta,Pablo Ezequiel De Blasis,103,Tactical
58174736-0f01-4089-a89e-7f516557d641,19,Substitution,3749522,2003/2004,Premier League,Arsenal,Fredrik Ljungberg,Eduardo César Daude Gaspar,103,Tactical
45c97c1d-db63-4f85-adc8-aada62ed7034,19,Substitution,16275,2018/2019,La Liga,Deportivo Alavés,Diego Alejandro Rolan Silva,Darko Brašanac,103,Tactical
6c2431c9-47a0-44f1-acaa-e95472824726,19,Substitution,303731,2019/2020,La Liga,Eibar,Eduardo Expósito Jaén,Sebastián Carlos Cristóforo Pepe,103,Tactical
b178262f-a5e7-49b0-9558-74dcda35fd2f,19,Substitution,3773387,2020/2021,La Liga,Barcelona,Ronald Federico Araújo da Silva,Sergi Roberto Carnicer,103,Tactical
7f57be9e-8db9-4467-834d-eff7567c52a5,19,Substitution,16289,2018/2019,La Liga,Barcelona,Philippe Coutinho Correia,Lionel Andrés Messi Cuccittini,103,Tactical
2999e04f-5e7e-4de8-a102-5f6eae1e51ed,19,Substitution,3749522,2003/2004,Premier League,Arsenal,Robert Pirès,Jérémie Aliadière,103,Tactical
5caaf3f7-7e24-4482-9c8d-b64f816e6a86,19,Substitution,303596,2019/2020,La Liga,Real Madrid,Francisco Román Alarcón Suárez,Rodrygo Silva de Goes,103,Tactical
90945e75-b80a-4453-b591-bcb0309fb8c8,19,Substitution,303504,2019/2020,La Liga,Barcelona,Arthur Henrique Ramos de Oliveira Melo,Anssumane Fati,103,Tactical
2cb37b36-4194-4750-a232-a264f4444ea5,19,Substitution,303680,2019/2020,La Liga,Barcelona,Sergio Busquets i Burgos,Héctor Junior Firpo Adames,103,Tactical
3b56bdc4-000b-4137-8474-050f68e86997,19,Substitution,303707,2019/2020,La Liga,Real Betis,Borja Iglesias Quintas,Lorenzo Jesús Morón García,103,Tactical
3dda098a-ecf0-4895-971b-115c15ff86fd,19,Substitution,303596,2019/2020,La Liga,Real Madrid,Federico Santiago Valverde Dipetta,Luka Modrić,103,Tactical
aac666a8-362d-41ef-8ea5-79d1dd5a0d35,19,Substitution,3773415,2020/2021,La Liga,Cádiz,Alberto Perea Correoso,Jens Jønsson,103,Tactical
ffb56a89-f257-44f9-8cca-6baf058a141b,19,Substitution,3764440,2020/2021,La Liga,Elche,Emiliano Ariel Rigoni,José Antonio Morente Oliva,103,Tactical
96d95fd3-47fa-4ff7-9020-2465c94556ed,19,Substitution,16190,2018/2019,La Liga,Sevilla,Maximilian Wöber,Ibrahim Amadou,102,Injury
deda58b4-5db5-40e8-8977-f294712e9b1c,19,Substitution,16109,2018/2019,La Liga,Celta Vigo,Okay Yokuşlu,Stanislav Lobotka,103,Tactical
3e800ea5-8038-4471-abdd-b622b3be4950,19,Substitution,16120,2018/2019,La Liga,Getafe,Ángel Luis Rodríguez Díaz,Samuel Sáiz Alonso,103,Tactical
cab5d9e2-8717-463b-8a8b-d2150bdbedff,19,Substitution,16182,2018/2019,La Liga,Barcelona,Kevin-Prince Boateng,Luis Alberto Suárez Díaz,103,Tactical
0a6e1241-93f2-4466-a240-2500939393f0,19,Substitution,303680,2019/2020,La Liga,Real Valladolid,Joaquín Fernández Moreno,Pablo Hervías Ruiz,103,Tactical
41766d63-f93c-449a-90f4-2e71e60784b3,19,Substitution,16190,2018/2019,La Liga,Barcelona,Philippe Coutinho Correia,Carles Aleña Castillo,103,Tactical
54d17f33-dc23-41e3-be97-b513534956ee,19,Substitution,3749246,2003/2004,Premier League,Arsenal,Fredrik Ljungberg,Pascal Cygan,103,Tactical
af9a4717-87b0-43f5-acfa-945949603b8b,19,Substitution,15986,2018/2019,La Liga,Girona,Alejandro Granell Nogué,Douglas Luiz Soares de Paulo,103,Tactical
3fd5534d-d59f-4093-8123-5baf8fefa634,19,Substitution,303666,2019/2020,La Liga,Granada,Darwin Daniel Machís Marcano,Álvaro Vadillo Cifuentes,103,Tactical
c41d5150-46fa-4fa5-be1e-41c438a0c594,19,Substitution,3749310,2003/2004,Premier League,Southampton,Chris Baird,Darren Kenton,103,Tactical
88d86354-5d4d-4994-9eda-8df91379cc3b,19,Substitution,303674,2019/2020,La Liga,Barcelona,Martin Braithwaite Christensen,Arthur Henrique Ramos de Oliveira Melo,103,Tactical
a00313e0-91c1-48dd-a025-52ad349c7aea,19,Substitution,303600,2019/2020,La Liga,Barcelona,Anssumane Fati,Antoine Griezmann,103,Tactical
5c928bea-8fff-44ff-ba31-52642f01fc3c,19,Substitution,303666,2019/2020,La Liga,Barcelona,Ivan Rakitić,Arturo Erasmo Vidal Pardo,103,Tactical
b66bcba6-94ac-45a7-8053-8bb39658cbb6,19,Substitution,3773474,2020/2021,La Liga,Barcelona,Sergino Dest,Ricard Puig Martí,103,Tactical
3a04be19-04a8-4c7b-b452-972e7bc81cb5,19,Substitution,3773547,2020/2021,La Liga,Osasuna,Ante Budimir,Enric Gallego Puigsech,103,Tactical
ce02c206-077a-46ae-8125-55f7abeca8a6,19,Substitution,3749246,2003/2004,Premier League,Manchester United,Darren Fletcher,Ole Gunnar Solskjær,103,Tactical
a172ba54-4875-4cbc-8992-07b84fad0617,19,Substitution,3749642,2003/2004,Premier League,Charlton Athletic,Radostin Kishishev,Jonatan Lillebror Johansson,103,Tactical
4bd1ab1b-8c74-4e74-8dba-fd4967616710,19,Substitution,3773689,2020/2021,La Liga,Barcelona,Sergino Dest,Sergi Roberto Carnicer,103,Tactical
